version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	is_CSplus	is_CSmin	do_tactor1	do_tactor2	do_tactor3	do_pulse1	do_pulse3	do_pulse5	phase	rating	button	rating_time	button_time	
22261	Wed Nov 08 03:13:40 2017	2	1	6::3	3544.43		0	1	0	1	0	0	0	0	baseline	-38	2	4072	5895	
22261	Wed Nov 08 03:13:52 2017	2	2	6::3	3544.43		0	1	0	1	0	0	0	0	baseline	-40	2	2819	4282	
22261	Wed Nov 08 03:14:07 2017	2	3	6::3	3544.43		1	0	1	0	0	0	0	0	baseline	-45	1	2198	3196	
22261	Wed Nov 08 03:14:20 2017	2	4	6::3	3544.43		1	0	1	0	0	0	0	0	baseline	-43	1	2151	3230	
22261	Wed Nov 08 03:14:32 2017	2	5	6::3	3544.43		0	1	0	1	0	0	0	0	baseline	-41	2	2248	3183	
22261	Wed Nov 08 03:14:44 2017	2	6	6::3	3544.43		1	0	1	0	0	0	0	0	baseline	-44	1	1742	2621	
22261	Wed Nov 08 03:14:59 2017	2	7	6::3	3544.43		1	0	1	0	0	0	0	0	baseline	-44	1	1668	2595	
22261	Wed Nov 08 03:15:13 2017	2	8	6::3	3544.43		0	1	0	1	0	0	0	0	baseline	-44	2	2278	3189	
22261	Wed Nov 08 03:15:27 2017	2	9	6::3	3544.43		0	1	0	1	0	0	0	0	baseline	-40	2	1787	2746	
22261	Wed Nov 08 03:15:40 2017	2	10	6::3	3544.43		1	0	1	0	0	0	0	0	baseline	-38	1	1860	2827	
22261	Wed Nov 08 03:16:05 2017	4	1	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-28	2	3656	5359	
22261	Wed Nov 08 03:16:19 2017	4	2	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-26	2	2133	2972	
22261	Wed Nov 08 03:16:32 2017	4	3	6::3	3544.43		1	0	1	0	0	0	0	1	acq	9	2	3768	4687	
22261	Wed Nov 08 03:16:44 2017	4	4	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-2	2	2549	3356	
22261	Wed Nov 08 03:16:59 2017	4	5	6::3	3544.43		1	0	1	0	0	0	0	1	acq	17	2	3465	4784	
22261	Wed Nov 08 03:17:11 2017	4	6	6::3	3544.43		1	0	1	0	0	0	0	1	acq	21	2	2348	3307	
22261	Wed Nov 08 03:17:25 2017	4	7	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-31	2	3094	4669	
