version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	is_CSplus	is_CSmin	do_tactor1	do_tactor2	do_tactor3	do_pulse1	do_pulse3	do_pulse5	phase	rating	button	rating_time	button_time	
22261	Wed Nov 15 06:41:16 2017	2	1	6::3	3544.43		1	0	1	0	0	0	0	0	baseline	-45	1	5791	7838	
22261	Wed Nov 15 06:41:29 2017	2	2	6::3	3544.43		1	0	1	0	0	0	0	0	baseline	-45	1	2871	4238	
22261	Wed Nov 15 06:41:43 2017	2	3	6::3	3544.43		0	1	0	1	0	0	0	0	baseline	-46	2	3436	5307	
22261	Wed Nov 15 06:41:58 2017	2	4	6::3	3544.43		0	1	0	1	0	0	0	0	baseline	-44	2	2788	4531	
22261	Wed Nov 15 06:42:11 2017	2	5	6::3	3544.43		1	0	1	0	0	0	0	0	baseline	-43	1	2785	4224	
22261	Wed Nov 15 06:42:24 2017	2	6	6::3	3544.43		1	0	1	0	0	0	0	0	baseline	-44	1	2988	4179	
22261	Wed Nov 15 06:42:39 2017	2	7	6::3	3544.43		0	1	0	1	0	0	0	0	baseline	-45	2	3686	5101	
22261	Wed Nov 15 06:42:52 2017	2	8	6::3	3544.43		0	1	0	1	0	0	0	0	baseline	-43	2	2383	3534	
22261	Wed Nov 15 06:43:05 2017	2	9	6::3	3544.43		1	0	1	0	0	0	0	0	baseline	-43	1	3410	4977	
22261	Wed Nov 15 06:43:19 2017	2	10	6::3	3544.43		0	1	0	1	0	0	0	0	baseline	-43	2	2598	3813	
22261	Wed Nov 15 06:43:52 2017	4	1	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-39	2	3863	6022	
22261	Wed Nov 15 06:44:07 2017	4	2	6::3	3544.43		1	0	1	0	0	0	0	1	acq	-31	1	4146	5593	
22261	Wed Nov 15 06:44:19 2017	4	3	6::3	3544.43		1	0	1	0	0	0	0	1	acq	-35	1	5228	6315	
22261	Wed Nov 15 06:44:32 2017	4	4	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-35	2	3860	5099	
22261	Wed Nov 15 06:44:46 2017	4	5	6::3	3544.43		1	0	1	0	0	0	0	1	acq	-34	1	4529	5864	
22261	Wed Nov 15 06:44:59 2017	4	6	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-39	2	3431	4478	
22261	Wed Nov 15 06:45:13 2017	4	7	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-41	2	6911	8838	
22261	Wed Nov 15 06:45:28 2017	4	8	6::3	3544.43		1	0	1	0	0	0	0	1	acq	-35	1	2826	3841	
22261	Wed Nov 15 06:49:05 2017	7	1	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-15	1	7320	8431	
22261	Wed Nov 15 06:49:17 2017	7	2	6::3	3544.43		1	0	1	0	0	0	0	1	acq	35	1	6075	7218	
22261	Wed Nov 15 06:49:30 2017	7	3	6::3	3544.43		0	1	0	1	0	1	0	0	acq	13	1	2977	4328	
22261	Wed Nov 15 06:49:44 2017	7	4	6::3	3544.43		1	0	1	0	0	0	0	1	acq	46	1	2305	3712	
