version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	is_CSplus	is_CSmin	do_tactor1	do_tactor2	do_tactor3	do_pulse1	do_pulse3	do_pulse5	phase	rating	button	rating_time	button_time	
22261	Wed Nov 22 03:16:58 2017	2	1	6::3	3544.43		0	1	1	0	0	0	0	0	baseline	-35	1	4134	6245	
22261	Wed Nov 22 03:17:11 2017	2	2	6::3	3544.43		0	1	1	0	0	0	0	0	baseline	-32	1	2859	4106	
22261	Wed Nov 22 03:17:25 2017	2	3	6::3	3544.43		1	0	0	1	0	0	0	0	baseline	-29	2	2600	3727	
22261	Wed Nov 22 03:17:37 2017	2	4	6::3	3544.43		1	0	0	1	0	0	0	0	baseline	-43	2	2187	3274	
22261	Wed Nov 22 03:17:52 2017	2	5	6::3	3544.43		0	1	1	0	0	0	0	0	baseline	-15	1	2627	3761	
22261	Wed Nov 22 03:18:05 2017	2	6	6::3	3544.43		1	0	0	1	0	0	0	0	baseline	-39	1	2310	4509	
22261	Wed Nov 22 03:18:19 2017	2	7	6::3	3544.43		1	0	0	1	0	0	0	0	baseline	-40	1	3524	4491	
22261	Wed Nov 22 03:18:34 2017	2	8	6::3	3544.43		0	1	1	0	0	0	0	0	baseline	-18	1	2975	3862	
22261	Wed Nov 22 03:18:48 2017	2	9	6::3	3544.43		0	1	1	0	0	0	0	0	baseline	-10	1	2525	3508	
22261	Wed Nov 22 03:19:02 2017	2	10	6::3	3544.43		1	0	0	1	0	0	0	0	baseline	-38	2	3471	4302	
22261	Wed Nov 22 03:19:24 2017	4	1	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-24	1	3425	4512	
22261	Wed Nov 22 03:19:39 2017	4	2	6::3	3544.43		1	0	0	1	0	0	0	1	acq	8	2	2793	4472	
22261	Wed Nov 22 03:19:53 2017	4	3	9::3	3544.43		1	0	0	1	0	0	0	1	acq	3	2	3760	4823	
22261	Wed Nov 22 03:20:06 2017	4	4	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-7	1	2285	3628	
22261	Wed Nov 22 03:20:19 2017	4	5	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-33	1	1814	2925	
