version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	is_CSplus	is_CSmin	do_tactor1	do_tactor2	do_tactor3	do_pulse1	do_pulse3	do_pulse5	phase	rating	button	rating_time	button_time	
22261	Tue May 16 15:01:42 2017	2	1	24::12	2263.71		0	1	0	1	0	0	0	0	baseline	-47	2	3082	4521	
22261	Tue May 16 15:01:57 2017	2	2	24::12	2263.71		0	1	0	1	0	0	0	0	baseline	-36	2	2378	5161	
22261	Tue May 16 15:02:09 2017	2	3	24::12	2263.71		1	0	1	0	0	0	0	0	baseline	-13	1	2466	3745	
22261	Tue May 16 15:02:22 2017	2	4	24::12	2263.71		0	1	0	1	0	0	0	0	baseline	-32	2	2007	3038	
22261	Tue May 16 15:02:35 2017	2	5	24::12	2263.71		1	0	1	0	0	0	0	0	baseline	-21	1	2177	3112	
22261	Tue May 16 15:02:47 2017	2	6	24::12	2263.71		1	0	1	0	0	0	0	0	baseline	-1	1	3263	4230	
22261	Tue May 16 15:02:59 2017	2	7	24::12	2263.71		0	1	0	1	0	0	0	0	baseline	-1	2	2840	3751	
22261	Tue May 16 15:03:12 2017	2	8	24::12	2263.71		1	0	1	0	0	0	0	0	baseline	-1	1	2185	3311	
22261	Tue May 16 15:03:27 2017	2	9	24::12	2263.71		0	1	0	1	0	0	0	0	baseline	-18	2	1963	2874	
22261	Tue May 16 15:03:41 2017	2	10	24::12	2263.71		1	0	1	0	0	0	0	0	baseline	-1	1	1960	3054	
22261	Tue May 16 15:04:04 2017	4	1	18::12	2263.71		1	0	1	0	0	0	0	1	acq	5	1	2689	4000	
22261	Tue May 16 15:04:18 2017	4	2	24::12	2263.71		1	0	1	0	0	0	0	1	acq	10	1	2237	3484	
22261	Tue May 16 15:04:32 2017	4	3	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-38	2	2849	3872	
22261	Tue May 16 15:04:46 2017	4	4	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-34	2	2130	2937	
22261	Tue May 16 15:05:00 2017	4	5	24::12	2263.71		1	0	1	0	0	0	0	1	acq	14	1	2432	3927	
22261	Tue May 16 15:05:14 2017	4	6	24::12	2263.71		1	0	1	0	0	0	0	1	acq	21	1	2154	4321	
22261	Tue May 16 15:05:28 2017	4	7	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-30	2	1928	2983	
22261	Tue May 16 15:05:41 2017	4	8	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-40	2	2445	3284	
22261	Tue May 16 15:07:33 2017	7	1	12::6	2263.71		1	0	1	0	0	0	0	1	acq	12	1	3568	4759	
22261	Tue May 16 15:07:45 2017	7	2	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-35	2	3044	4131	
22261	Tue May 16 15:07:59 2017	7	3	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-38	2	2759	3598	
22261	Tue May 16 15:08:13 2017	7	4	24::12	2263.71		1	0	1	0	0	0	0	1	acq	9	1	2257	3576	
22261	Tue May 16 15:08:26 2017	7	5	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-31	2	2163	3314	
22261	Tue May 16 15:08:39 2017	7	6	24::12	2263.71		1	0	1	0	0	0	0	1	acq	5	1	2610	3601	
22261	Tue May 16 15:08:52 2017	7	7	24::12	2263.71		1	0	1	0	0	0	0	1	acq	4	1	2672	3695	
22261	Tue May 16 15:09:07 2017	7	8	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-45	2	2285	3180	
22261	Tue May 16 15:11:07 2017	10	1	18::12	2263.71		0	1	0	1	0	1	0	0	acq	-48	2	2201	3368	
22261	Tue May 16 15:11:21 2017	10	2	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-24	2	2739	3746	
22261	Tue May 16 15:11:35 2017	10	3	24::12	2263.71		1	0	1	0	0	0	0	1	acq	9	1	2668	3899	
22261	Tue May 16 15:11:48 2017	10	4	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-11	2	2139	3266	
22261	Tue May 16 15:12:02 2017	10	5	24::12	2263.71		1	0	1	0	0	0	0	1	acq	9	1	2246	3485	
22261	Tue May 16 15:12:15 2017	10	6	24::12	2263.71		1	0	1	0	0	0	0	1	acq	8	1	2154	3217	
22261	Tue May 16 15:12:28 2017	10	7	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-37	2	2573	3860	
22261	Tue May 16 15:12:40 2017	10	8	24::12	2263.71		1	0	1	0	0	0	0	1	acq	5	1	1635	2626	
22261	Tue May 16 15:14:42 2017	13	1	12::6	2263.71		1	0	1	0	0	0	1	0	test	1	1	2969	3952	
22261	Tue May 16 15:14:54 2017	13	2	24::12	2263.71		1	0	1	0	0	0	0	1	test	7	1	2036	3003	
22261	Tue May 16 15:15:09 2017	13	3	24::12	2263.71		0	1	0	1	0	0	0	0	test	-31	2	2400	3935	
22261	Tue May 16 15:15:22 2017	13	4	24::12	2263.71		0	1	0	1	0	0	1	0	test	-40	2	2921	4408	
22261	Tue May 16 15:15:36 2017	13	5	24::12	2263.71		1	0	1	0	0	0	0	1	test	4	1	2181	3228	
