version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	is_CSplus	is_CSmin	do_tactor1	do_tactor2	do_tactor3	do_pulse1	do_pulse3	do_pulse5	phase	rating	button	rating_time	button_time	
22261	Thu Apr 27 15:54:51 2017	2	1	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-45	2	5207	7134	
22261	Thu Apr 27 15:55:03 2017	2	2	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-41	1	3267	4682	
22261	Thu Apr 27 15:55:16 2017	2	3	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-39	1	3827	5146	
22261	Thu Apr 27 15:55:28 2017	2	4	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-38	2	3850	5441	
22261	Thu Apr 27 15:55:40 2017	2	5	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-39	2	2978	4209	
22261	Thu Apr 27 15:55:54 2017	2	6	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-44	1	2870	4429	
22261	Thu Apr 27 15:56:08 2017	2	7	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-43	2	3375	4598	
22261	Thu Apr 27 15:56:22 2017	2	8	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-39	2	2630	3885	
22261	Thu Apr 27 15:56:34 2017	2	9	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-42	1	3598	4821	
22261	Thu Apr 27 15:56:48 2017	2	10	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-40	1	3367	4606	
22261	Thu Apr 27 15:57:17 2017	4	1	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-33	1	4971	6666	
22261	Thu Apr 27 15:57:31 2017	4	2	24::12	2263.71		1	0	0	1	0	0	0	1	acq	-26	2	3492	4843	
22261	Thu Apr 27 15:57:44 2017	4	3	24::12	2263.71		1	0	0	1	0	0	0	1	acq	-21	2	3470	4469	
22261	Thu Apr 27 15:57:56 2017	4	4	25::13	2263.71		0	1	1	0	0	1	0	0	acq	-31	1	3153	4296	
22261	Thu Apr 27 15:58:10 2017	4	5	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-39	1	2536	3711	
22261	Thu Apr 27 15:58:23 2017	4	6	24::12	2263.71		1	0	0	1	0	0	0	1	acq	-23	2	2957	3980	
22261	Thu Apr 27 15:58:37 2017	4	7	24::12	2263.71		1	0	0	1	0	0	0	1	acq	-16	2	2812	4131	
22261	Thu Apr 27 15:58:51 2017	4	8	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-37	1	2985	4240	
22261	Thu Apr 27 16:01:33 2017	7	1	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-29	1	6520	11207	
22261	Thu Apr 27 16:01:46 2017	7	2	24::12	2263.71		1	0	0	1	0	0	0	1	acq	-18	1	9274	11081	
22261	Thu Apr 27 16:01:58 2017	7	3	24::12	2263.71		1	0	0	1	0	0	0	1	acq	4	1	4283	7330	
22261	Thu Apr 27 16:02:11 2017	7	4	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-7	1	4266	7945	
22261	Thu Apr 27 16:02:25 2017	7	5	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-7	1	3729	6119	
22261	Thu Apr 27 16:02:40 2017	7	6	24::12	2263.71		1	0	0	1	0	0	0	1	acq	7	1	4146	6721	
22261	Thu Apr 27 16:02:54 2017	7	7	24::12	2263.71		1	0	0	1	0	0	0	1	acq	11	1	5126	6773	
22261	Thu Apr 27 16:03:07 2017	7	8	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-5	1	3919	5286	
22261	Thu Apr 27 16:04:28 2017	10	1	24::12	2263.71		1	0	0	1	0	0	0	1	acq	9	1	2945	5120	
22261	Thu Apr 27 16:04:41 2017	10	2	24::12	2263.71		1	0	0	1	0	0	0	1	acq	18	1	3380	4803	
22261	Thu Apr 27 16:04:54 2017	10	3	24::12	2263.71		0	1	1	0	0	1	0	0	acq	0	1	4412	5867	
22261	Thu Apr 27 16:05:07 2017	10	4	24::12	2263.71		0	1	1	0	0	1	0	0	acq	5	1	3912	5198	
22261	Thu Apr 27 16:05:19 2017	10	5	24::12	2263.71		1	0	0	1	0	0	0	1	acq	14	1	3708	6019	
22261	Thu Apr 27 16:05:34 2017	10	6	24::12	2263.71		1	0	0	1	0	0	0	1	acq	15	1	4058	5521	
22261	Thu Apr 27 16:05:49 2017	10	7	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-3	1	4091	6122	
22261	Thu Apr 27 16:06:02 2017	10	8	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-5	1	3759	7126	
22261	Thu Apr 27 16:07:59 2017	13	1	24::12	2263.71		0	1	1	0	0	0	0	0	test	-34	1	3857	5784	
22261	Thu Apr 27 16:08:13 2017	13	2	24::12	2263.71		0	1	1	0	0	0	0	0	test	-40	1	2944	4463	
22261	Thu Apr 27 16:08:28 2017	13	3	24::12	2263.71		1	0	0	1	0	0	0	1	test	13	2	5015	7718	
22261	Thu Apr 27 16:08:40 2017	13	4	24::12	2263.71		1	0	0	1	0	0	0	0	test	-38	2	3531	4578	
22261	Thu Apr 27 16:08:53 2017	13	5	24::12	2263.71		0	1	1	0	0	1	0	0	test	0	1	3412	4643	
22261	Thu Apr 27 16:09:06 2017	13	6	24::12	2263.71		0	1	1	0	0	1	0	0	test	2	1	3941	5092	
22261	Thu Apr 27 16:09:18 2017	13	7	24::12	2263.71		1	0	0	1	0	0	1	0	test	13	2	3721	5712	
22261	Thu Apr 27 16:09:31 2017	13	8	24::12	2263.71		1	0	0	1	0	0	0	1	test	16	2	3318	7181	
22261	Thu Apr 27 16:09:43 2017	13	9	24::12	2263.71		0	1	1	0	0	1	0	0	test	0	1	3362	4393	
22261	Thu Apr 27 16:09:57 2017	13	10	24::12	2263.71		0	1	1	0	0	0	1	0	test	7	1	3278	5005	
