version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	is_CSplus	is_CSmin	do_tactor1	do_tactor2	do_tactor3	do_pulse1	do_pulse3	do_pulse5	phase	rating	button	rating_time	button_time	
22261	Thu Apr 27 17:46:21 2017	2	1	24::12	2263.71		0	1	0	1	0	0	0	0	baseline	-32	2	6137	8472	
22261	Thu Apr 27 17:46:36 2017	2	2	24::12	2263.71		0	1	0	1	0	0	0	0	baseline	-30	2	3136	4199	
22261	Thu Apr 27 17:46:50 2017	2	3	24::12	2263.71		1	0	1	0	0	0	0	0	baseline	-27	1	2938	3937	
22261	Thu Apr 27 17:47:04 2017	2	4	24::12	2263.71		1	0	1	0	0	0	0	0	baseline	-9	1	3036	3914	
22261	Thu Apr 27 17:47:18 2017	2	5	24::12	2263.71		0	1	0	1	0	0	0	0	baseline	-35	2	2760	3887	
22261	Thu Apr 27 17:47:32 2017	2	6	24::12	2263.71		1	0	1	0	0	0	0	0	baseline	-18	1	2171	3122	
22261	Thu Apr 27 17:47:46 2017	2	7	24::12	2263.71		1	0	1	0	0	0	0	0	baseline	-7	1	1808	2703	
22261	Thu Apr 27 17:48:00 2017	2	8	24::12	2263.71		0	1	0	1	0	0	0	0	baseline	-40	2	2586	3449	
22261	Thu Apr 27 17:48:14 2017	2	9	24::12	2263.71		0	1	0	1	0	0	0	0	baseline	-38	2	1878	2661	
22261	Thu Apr 27 17:48:26 2017	2	10	24::12	2263.71		1	0	1	0	0	0	0	0	baseline	-1	1	2821	3868	
22261	Thu Apr 27 17:48:47 2017	4	1	12::6	2263.71		0	1	0	1	0	1	0	0	acq	-31	2	2617	3712	
22261	Thu Apr 27 17:49:01 2017	4	2	24::12	2263.71		1	0	1	0	0	0	0	1	acq	14	1	1807	2694	
22261	Thu Apr 27 17:49:15 2017	4	3	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-35	2	2041	2912	
22261	Thu Apr 27 17:49:28 2017	4	4	24::12	2263.71		1	0	1	0	0	0	0	1	acq	20	1	2489	3440	
22261	Thu Apr 27 17:49:40 2017	4	5	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-39	2	2166	3333	
22261	Thu Apr 27 17:49:52 2017	4	6	24::12	2263.71		1	0	1	0	0	0	0	1	acq	19	1	2190	3341	
22261	Thu Apr 27 17:50:05 2017	4	7	24::12	2263.71		1	0	1	0	0	0	0	1	acq	14	1	2177	3144	
22261	Thu Apr 27 17:50:17 2017	4	8	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-33	2	2367	3302	
22261	Thu Apr 27 17:52:20 2017	7	1	12::6	2263.71		1	0	1	0	0	0	0	1	acq	5	1	3233	4936	
22261	Thu Apr 27 17:52:33 2017	7	2	24::12	2263.71		1	0	1	0	0	0	0	1	acq	9	1	3272	4343	
22261	Thu Apr 27 17:52:48 2017	7	3	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-39	2	2342	3589	
22261	Thu Apr 27 17:53:03 2017	7	4	24::12	2263.71		1	0	1	0	0	0	0	1	acq	18	1	2576	3599	
22261	Thu Apr 27 17:53:17 2017	7	5	24::12	2263.71		1	0	1	0	0	0	0	1	acq	21	1	2290	3441	
22261	Thu Apr 27 17:53:31 2017	7	6	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-33	2	2454	3277	
22261	Thu Apr 27 17:53:45 2017	7	7	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-35	2	1646	2485	
22261	Thu Apr 27 17:53:59 2017	7	8	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-28	2	2232	3023	
22261	Thu Apr 27 17:55:53 2017	10	1	24::12	2263.71		1	0	1	0	0	0	0	1	acq	12	1	1969	3264	
22261	Thu Apr 27 17:56:07 2017	10	2	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-37	2	2160	3135	
22261	Thu Apr 27 17:56:19 2017	10	3	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-38	2	1983	3038	
22261	Thu Apr 27 17:56:34 2017	10	4	24::12	2263.71		1	0	1	0	0	0	0	1	acq	23	1	1819	2930	
22261	Thu Apr 27 17:56:49 2017	10	5	24::12	2263.71		1	0	1	0	0	0	0	1	acq	20	1	2551	3454	
22261	Thu Apr 27 17:57:04 2017	10	6	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-31	2	3494	4333	
22261	Thu Apr 27 17:57:17 2017	10	7	24::12	2263.71		1	0	1	0	0	0	0	1	acq	24	1	2001	2880	
22261	Thu Apr 27 17:57:31 2017	10	8	24::12	2263.71		0	1	0	1	0	1	0	0	acq	-40	2	1721	2536	
22261	Thu Apr 27 17:59:16 2017	13	1	12::6	2263.71		0	1	0	1	0	0	0	0	test	-36	2	1641	3168	
22261	Thu Apr 27 17:59:28 2017	13	2	24::12	2263.71		0	1	0	1	0	0	1	0	test	14	2	3095	4414	
22261	Thu Apr 27 17:59:43 2017	13	3	24::12	2263.71		1	0	1	0	0	0	1	0	test	18	1	2118	3189	
22261	Thu Apr 27 17:59:56 2017	13	4	24::12	2263.71		1	0	1	0	0	0	0	1	test	27	1	1870	2797	
22261	Thu Apr 27 18:00:09 2017	13	5	24::12	2263.71		0	1	0	1	0	1	0	0	test	-42	2	2000	2951	
22261	Thu Apr 27 18:00:21 2017	13	6	24::12	2263.71		0	1	0	1	0	0	0	0	test	-38	2	1880	2655	
22261	Thu Apr 27 18:00:35 2017	13	7	48::12	2263.71		1	0	1	0	0	0	0	0	test	0	1	3018	4560	
22261	Thu Apr 27 18:00:49 2017	13	8	24::12	2263.71		1	0	1	0	0	0	1	0	test	12	1	2083	2818	
22261	Thu Apr 27 18:01:01 2017	13	9	24::12	2263.71		0	1	0	1	0	1	0	0	test	-33	2	1814	2581	
22261	Thu Apr 27 18:01:13 2017	13	10	24::12	2263.71		0	1	0	1	0	1	0	0	test	-32	2	2307	3474	
22261	Thu Apr 27 18:01:28 2017	13	11	24::12	2263.71		1	0	1	0	0	0	0	0	test	-5	1	1927	2934	
22261	Thu Apr 27 18:01:40 2017	13	12	24::12	2263.71		0	1	0	1	0	1	0	0	test	-23	2	2276	3027	
22261	Thu Apr 27 18:01:54 2017	13	13	24::12	2263.71		0	1	0	1	0	1	0	0	test	-28	2	2452	3299	
