version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	is_CSplus	is_CSmin	do_tactor1	do_tactor2	do_tactor3	do_pulse1	do_pulse3	do_pulse5	phase	rating	button	rating_time	button_time	
22261	Tue Jun 06 10:12:51 2017	2	1	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-40	2	4070	5581	
22261	Tue Jun 06 10:13:06 2017	2	2	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-35	2	2690	3785	
22261	Tue Jun 06 10:13:21 2017	2	3	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-39	1	3511	4613	
22261	Tue Jun 06 10:13:34 2017	2	4	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-29	1	1841	2960	
22261	Tue Jun 06 10:13:49 2017	2	5	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-30	2	3191	4174	
22261	Tue Jun 06 10:14:01 2017	2	6	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-28	1	2615	3494	
22261	Tue Jun 06 10:14:13 2017	2	7	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-25	1	2129	3144	
22261	Tue Jun 06 10:14:27 2017	2	8	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-28	2	3488	4623	
22261	Tue Jun 06 10:14:40 2017	2	9	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-29	1	2471	3598	
22261	Tue Jun 06 10:14:53 2017	2	10	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-13	2	2159	3182	
22261	Tue Jun 06 10:15:20 2017	4	1	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-19	1	4216	5967	
22261	Tue Jun 06 10:15:35 2017	4	2	24::12	2263.71		1	0	0	1	0	0	0	1	acq	-5	2	4211	5338	
22261	Tue Jun 06 10:15:47 2017	4	3	24::12	2263.71		1	0	0	1	0	0	0	1	acq	-2	2	2659	3738	
22261	Tue Jun 06 10:16:02 2017	4	4	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-23	1	2852	3995	
22261	Tue Jun 06 10:16:16 2017	4	5	24::12	2263.71		1	0	0	1	0	0	0	1	acq	-5	1	3229	4140	
