version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	is_CSplus	is_CSmin	do_tactor1	do_tactor2	do_tactor3	do_pulse1	do_pulse3	do_pulse5	phase	rating	button	rating_time	button_time	
22261	Thu May 11 11:38:32 2017	2	1	30::12	2263.71		0	1	1	0	0	0	0	0	baseline	-33	1	3714	6145	
22261	Thu May 11 11:38:47 2017	2	2	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-37	1	5772	7219	
22261	Thu May 11 11:38:59 2017	2	3	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-37	2	3901	5172	
22261	Thu May 11 11:39:12 2017	2	4	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-36	2	3850	4977	
22261	Thu May 11 11:39:26 2017	2	5	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-34	2	3979	5714	
22261	Thu May 11 11:39:41 2017	2	6	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-38	2	2772	3675	
22261	Thu May 11 11:39:56 2017	2	7	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-37	1	2534	3725	
22261	Thu May 11 11:40:09 2017	2	8	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-37	1	2965	4788	
22261	Thu May 11 11:40:22 2017	2	9	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-38	2	2760	3743	
22261	Thu May 11 11:40:36 2017	2	10	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-36	2	3193	4024	
22261	Thu May 11 11:41:04 2017	4	1	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-35	1	3288	6959	
22261	Thu May 11 11:41:18 2017	4	2	24::12	2263.71		1	0	0	1	0	0	0	1	acq	0	1	4475	6458	
22261	Thu May 11 11:41:30 2017	4	3	24::12	2263.71		1	0	0	1	0	0	0	1	acq	0	1	2367	3622	
22261	Thu May 11 11:41:44 2017	4	4	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-35	1	2564	4643	
22261	Thu May 11 11:41:59 2017	4	5	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-32	1	2705	3536	
22261	Thu May 11 11:42:12 2017	4	6	24::12	2263.71		1	0	0	1	0	0	0	1	acq	0	1	4390	5965	
22261	Thu May 11 11:42:27 2017	4	7	24::12	2263.71		1	0	0	1	0	0	0	1	acq	2	1	2859	4250	
22261	Thu May 11 11:42:41 2017	4	8	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-42	1	2437	3468	
22261	Thu May 11 11:44:48 2017	7	1	18::12	2263.71		0	1	1	0	0	1	0	0	acq	-37	1	4649	6519	
22261	Thu May 11 11:45:02 2017	7	2	24::12	2263.71		1	0	0	1	0	0	0	1	acq	1	2	2806	3909	
22261	Thu May 11 11:45:15 2017	7	3	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-35	1	2560	3519	
22261	Thu May 11 11:45:29 2017	7	4	24::12	2263.71		1	0	0	1	0	0	0	1	acq	0	2	3453	4308	
22261	Thu May 11 11:45:42 2017	7	5	24::12	2263.71		1	0	0	1	0	0	0	1	acq	6	1	2916	4747	
22261	Thu May 11 11:45:57 2017	7	6	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-35	1	1912	2711	
22261	Thu May 11 11:46:10 2017	7	7	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-33	1	3800	4743	
22261	Thu May 11 11:46:24 2017	7	8	24::12	2263.71		1	0	0	1	0	0	0	1	acq	4	2	2840	3647	
22261	Thu May 11 11:47:25 2017	10	1	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-32	1	4065	5552	
22261	Thu May 11 11:47:38 2017	10	2	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-35	1	2406	3445	
22261	Thu May 11 11:47:53 2017	10	3	25::13	2263.71		1	0	0	1	0	0	0	1	acq	7	2	3429	4787	
22261	Thu May 11 11:48:07 2017	10	4	24::12	2263.71		1	0	0	1	0	0	0	1	acq	9	2	2764	3715	
