version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	is_CSplus	is_CSmin	do_tactor1	do_tactor2	do_tactor3	do_pulse1	do_pulse3	do_pulse5	phase	rating	button	rating_time	button_time	
22261	Thu May 04 13:50:04 2017	2	1	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-28	2	4928	6759	
22261	Thu May 04 13:50:17 2017	2	2	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-50	1	3417	4656	
22261	Thu May 04 13:50:29 2017	2	3	48::12	2263.71		0	1	1	0	0	0	0	0	baseline	-48	1	5058	6361	
22261	Thu May 04 13:50:42 2017	2	4	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-50	2	3583	5014	
22261	Thu May 04 13:50:54 2017	2	5	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-49	2	3724	4787	
22261	Thu May 04 13:51:07 2017	2	6	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-49	1	2984	7175	
22261	Thu May 04 13:51:20 2017	2	7	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-49	1	4583	5614	
22261	Thu May 04 13:51:33 2017	2	8	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-50	2	3136	4151	
22261	Thu May 04 13:51:47 2017	2	9	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-50	2	3104	4871	
22261	Thu May 04 13:51:59 2017	2	10	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-49	1	2750	4341	
22261	Thu May 04 13:52:23 2017	4	1	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-48	1	3633	5088	
22261	Thu May 04 13:52:38 2017	4	2	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-50	1	2373	3476	
22261	Thu May 04 13:52:53 2017	4	3	24::12	2263.71		1	0	0	1	0	0	0	1	acq	-45	2	3280	4815	
22261	Thu May 04 13:53:07 2017	4	4	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-50	1	4092	5283	
22261	Thu May 04 13:53:21 2017	4	5	24::12	2263.71		1	0	0	1	0	0	0	1	acq	-47	2	2865	4024	
22261	Thu May 04 13:53:34 2017	4	6	24::12	2263.71		1	0	0	1	0	0	0	1	acq	-48	2	3028	4171	
22261	Thu May 04 13:53:49 2017	4	7	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-48	1	2914	4377	
22261	Thu May 04 13:54:01 2017	4	8	24::12	2263.71		1	0	0	1	0	0	0	1	acq	-42	2	2929	5520	
