version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	is_CSplus	is_CSmin	do_tactor1	do_tactor2	do_tactor3	do_pulse1	do_pulse3	do_pulse5	phase	rating	button	rating_time	button_time	
22261	Fri Nov 17 01:33:02 2017	2	1	7::4	3544.43		1	0	0	1	0	0	0	0	baseline	-34	2	3864	5959	
22261	Fri Nov 17 01:33:15 2017	2	2	6::3	3544.43		0	1	1	0	0	0	0	0	baseline	-43	1	3374	4869	
22261	Fri Nov 17 01:33:27 2017	2	3	6::3	3544.43		0	1	1	0	0	0	0	0	baseline	-40	1	2772	4059	
22261	Fri Nov 17 01:33:40 2017	2	4	6::3	3544.43		1	0	0	1	0	0	0	0	baseline	-41	2	3185	4200	
22261	Fri Nov 17 01:33:53 2017	2	5	6::3	3544.43		1	0	0	1	0	0	0	0	baseline	-46	2	2319	3494	
22261	Fri Nov 17 01:34:07 2017	2	6	6::3	3544.43		0	1	1	0	0	0	0	0	baseline	-23	1	3432	4911	
22261	Fri Nov 17 01:34:22 2017	2	7	6::3	3544.43		0	1	1	0	0	0	0	0	baseline	-21	1	2826	4217	
22261	Fri Nov 17 01:34:35 2017	2	8	6::3	3544.43		1	0	0	1	0	0	0	0	baseline	-33	2	3597	4740	
22261	Fri Nov 17 01:34:50 2017	2	9	6::3	3544.43		1	0	0	1	0	0	0	0	baseline	-38	2	2463	3574	
22261	Fri Nov 17 01:35:04 2017	2	10	6::3	3544.43		0	1	1	0	0	0	0	0	baseline	-42	1	2491	3562	
22261	Fri Nov 17 01:35:30 2017	4	1	6::3	3544.43		1	0	0	1	0	0	0	1	acq	5	2	3688	5582	
22261	Fri Nov 17 01:35:45 2017	4	2	6::3	3544.43		1	0	0	1	0	0	0	1	acq	2	2	3823	5070	
22261	Fri Nov 17 01:35:58 2017	4	3	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-16	1	5029	6028	
22261	Fri Nov 17 01:36:11 2017	4	4	6::3	3544.43		1	0	0	1	0	0	0	1	acq	3	2	2994	4105	
22261	Fri Nov 17 01:36:25 2017	4	5	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-33	1	2870	4621	
22261	Fri Nov 17 01:36:38 2017	4	6	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-13	1	3269	4340	
22261	Fri Nov 17 01:36:51 2017	4	7	6::3	3544.43		1	0	0	1	0	0	0	1	acq	2	2	3811	5898	
22261	Fri Nov 17 01:37:03 2017	4	8	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-13	1	3080	4215	
22261	Fri Nov 17 01:41:06 2017	7	1	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-10	1	4664	6199	
22261	Fri Nov 17 01:41:20 2017	7	2	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-9	1	3453	4532	
22261	Fri Nov 17 01:41:34 2017	7	3	6::3	3544.43		1	0	0	1	0	0	0	1	acq	8	2	4964	6579	
22261	Fri Nov 17 01:41:47 2017	7	4	6::3	3544.43		1	0	0	1	0	0	0	1	acq	16	2	3055	5270	
22261	Fri Nov 17 01:42:01 2017	7	5	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-2	1	4739	6410	
22261	Fri Nov 17 01:42:16 2017	7	6	9::3	3544.43		1	0	0	1	0	0	0	1	acq	16	2	3761	4776	
22261	Fri Nov 17 01:42:30 2017	7	7	6::3	3544.43		1	0	0	1	0	0	0	1	acq	15	2	3516	4459	
22261	Fri Nov 17 01:42:44 2017	7	8	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-6	1	3808	5902	
22261	Fri Nov 17 01:45:16 2017	10	1	6::3	3544.43		1	0	0	1	0	0	0	1	acq	8	2	4120	5687	
22261	Fri Nov 17 01:45:29 2017	10	2	6::3	3544.43		0	1	1	0	0	1	0	0	acq	3	2	3429	4780	
22261	Fri Nov 17 01:45:43 2017	10	3	6::3	3544.43		0	1	1	0	0	1	0	0	acq	1	2	5094	6165	
22261	Fri Nov 17 01:45:56 2017	10	4	6::3	3544.43		1	0	0	1	0	0	0	1	acq	16	2	2531	3794	
22261	Fri Nov 17 01:46:08 2017	10	5	6::3	3544.43		1	0	0	1	0	0	0	1	acq	27	2	2976	4007	
22261	Fri Nov 17 01:46:22 2017	10	6	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-5	1	4613	5964	
22261	Fri Nov 17 01:46:37 2017	10	7	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-6	1	4873	5920	
22261	Fri Nov 17 01:46:49 2017	10	8	6::3	3544.43		1	0	0	1	0	0	0	1	acq	22	2	2817	4896	
22261	Fri Nov 17 01:48:51 2017	13	1	6::3	3544.43		1	0	0	1	0	0	0	1	test	8	2	3552	5527	
22261	Fri Nov 17 01:49:04 2017	13	2	6::3	3544.43		1	0	0	1	0	0	0	0	test	-45	2	3237	5052	
22261	Fri Nov 17 01:49:17 2017	13	3	6::3	3544.43		0	1	1	0	0	0	0	0	test	-42	1	4497	6168	
22261	Fri Nov 17 01:49:30 2017	13	4	6::3	3544.43		1	0	0	1	0	0	1	0	test	5	2	3924	6043	
22261	Fri Nov 17 01:49:44 2017	13	5	6::3	3544.43		0	1	1	0	0	1	0	0	test	-10	1	3700	4947	
22261	Fri Nov 17 01:49:58 2017	13	6	9::3	3544.43		1	0	0	1	0	0	0	1	test	8	2	2970	4545	
22261	Fri Nov 17 01:50:12 2017	13	7	6::3	3544.43		1	0	0	1	0	0	0	1	test	13	2	2053	3092	
22261	Fri Nov 17 01:50:26 2017	13	8	6::3	3544.43		0	1	1	0	0	0	1	0	test	9	2	5205	6364	
22261	Fri Nov 17 01:50:39 2017	13	9	9::3	3544.43		1	0	0	1	0	0	0	1	test	17	2	3045	3868	
22261	Fri Nov 17 01:50:51 2017	13	10	9::3	3544.43		0	1	1	0	0	1	0	0	test	-7	1	3634	4985	
22261	Fri Nov 17 01:51:06 2017	13	11	6::3	3544.43		0	1	1	0	0	1	0	0	test	-12	1	2821	4284	
22261	Fri Nov 17 01:51:18 2017	13	12	6::3	3544.43		1	0	0	1	0	0	0	1	test	20	2	2617	3840	
22261	Fri Nov 17 01:51:31 2017	13	13	6::3	3544.43		0	1	1	0	0	1	0	0	test	-9	1	3672	5111	
22261	Fri Nov 17 01:51:45 2017	13	14	6::3	3544.43		0	1	1	0	0	0	1	0	test	8	2	3733	4524	
22261	Fri Nov 17 01:51:58 2017	13	15	6::3	3544.43		1	0	0	1	0	0	0	0	test	-37	2	4035	5346	
22261	Fri Nov 17 01:52:12 2017	13	16	6::3	3544.43		1	0	0	1	0	0	1	0	test	5	2	2511	3734	
22261	Fri Nov 17 01:52:27 2017	13	17	6::3	3544.43		0	1	1	0	0	1	0	0	test	-12	1	3223	4454	
22261	Fri Nov 17 01:52:41 2017	13	18	6::3	3544.43		0	1	1	0	0	1	0	0	test	-4	1	3167	4038	
22261	Fri Nov 17 01:52:56 2017	13	19	9::3	3544.43		1	0	0	1	0	0	1	0	test	5	2	4354	5233	
22261	Fri Nov 17 01:53:09 2017	13	20	6::3	3544.43		1	0	0	1	0	0	1	0	test	5	2	3154	4121	
22261	Fri Nov 17 01:53:21 2017	13	21	6::3	3544.43		0	1	1	0	0	0	1	0	test	1	2	3463	4678	
22261	Fri Nov 17 01:53:35 2017	13	22	6::3	3544.43		0	1	1	0	0	0	1	0	test	3	2	4524	5739	
22261	Fri Nov 17 01:53:48 2017	13	23	6::3	3544.43		1	0	0	1	0	0	0	1	test	7	2	2816	3911	
22261	Fri Nov 17 01:54:03 2017	13	24	6::3	3544.43		0	1	1	0	0	0	1	0	test	9	2	4773	5852	
22261	Fri Nov 17 01:54:17 2017	13	25	6::3	3544.43		1	0	0	1	0	0	1	0	test	10	2	4307	5642	
22261	Fri Nov 17 01:54:31 2017	13	26	6::3	3544.43		1	0	0	1	0	0	0	1	test	15	2	2961	3808	
22261	Fri Nov 17 01:54:43 2017	13	27	6::3	3544.43		0	1	1	0	0	1	0	0	test	-6	1	3602	4753	
22261	Fri Nov 17 01:54:56 2017	13	28	6::3	3544.43		1	0	0	1	0	0	0	1	test	9	2	3217	4336	
22261	Fri Nov 17 01:55:11 2017	13	29	6::3	3544.43		1	0	0	1	0	0	0	1	test	8	2	3409	4384	
22261	Fri Nov 17 01:55:24 2017	13	30	6::3	3544.43		0	1	1	0	0	1	0	0	test	-42	1	2842	4177	
22261	Fri Nov 17 01:55:37 2017	13	31	6::3	3544.43		0	1	1	0	0	0	0	0	test	-44	1	3190	4221	
22261	Fri Nov 17 01:55:50 2017	13	32	6::3	3544.43		1	0	0	1	0	0	0	0	test	-41	2	3526	5509	
22261	Fri Nov 17 01:56:04 2017	13	33	6::3	3544.43		0	1	1	0	0	0	0	0	test	-26	1	3978	5273	
22261	Fri Nov 17 01:56:17 2017	13	34	6::3	3544.43		0	1	1	0	0	1	0	0	test	-22	2	3462	5285	
22261	Fri Nov 17 01:56:32 2017	13	35	6::3	3544.43		1	0	0	1	0	0	0	1	test	5	2	4200	5151	
22261	Fri Nov 17 01:56:47 2017	13	36	6::3	3544.43		0	1	1	0	0	1	0	0	test	-11	1	3130	4721	
22261	Fri Nov 17 01:59:32 2017	16	1	6::3	3544.43		1	0	0	1	0	0	0	0	test	-42	2	3344	5023	
22261	Fri Nov 17 01:59:46 2017	16	2	6::3	3544.43		0	1	1	0	0	1	0	0	test	-14	1	3140	5211	
22261	Fri Nov 17 01:59:58 2017	16	3	6::3	3544.43		0	1	1	0	0	1	0	0	test	-18	1	2793	4208	
