version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	is_CSplus	is_CSmin	do_tactor1	do_tactor2	do_tactor3	do_pulse1	do_pulse3	do_pulse5	phase	rating	button	rating_time	button_time	
22261	Tue May 23 09:05:46 2017	2	1	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-18	1	3695	5790	
22261	Tue May 23 09:06:00 2017	2	2	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-29	1	4566	6197	
22261	Tue May 23 09:06:14 2017	2	3	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-31	2	3371	4770	
22261	Tue May 23 09:06:27 2017	2	4	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-30	2	2738	3937	
22261	Tue May 23 09:06:42 2017	2	5	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-24	1	3132	4491	
22261	Tue May 23 09:06:56 2017	2	6	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-18	2	3747	4674	
22261	Tue May 23 09:07:11 2017	2	7	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-19	2	2802	3785	
22261	Tue May 23 09:07:23 2017	2	8	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-18	1	2702	4045	
22261	Tue May 23 09:07:36 2017	2	9	24::12	2263.71		1	0	0	1	0	0	0	0	baseline	-23	2	3177	4480	
22261	Tue May 23 09:07:49 2017	2	10	24::12	2263.71		0	1	1	0	0	0	0	0	baseline	-18	1	2094	3533	
22261	Tue May 23 09:08:14 2017	4	1	24::12	2263.71		1	0	0	1	0	0	0	1	acq	-7	2	3041	4176	
22261	Tue May 23 09:08:28 2017	4	2	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-11	1	2266	3857	
22261	Tue May 23 09:08:42 2017	4	3	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-11	1	2825	5272	
22261	Tue May 23 09:08:56 2017	4	4	24::12	2263.71		1	0	0	1	0	0	0	1	acq	-4	1	2997	4348	
22261	Tue May 23 09:09:11 2017	4	5	24::12	2263.71		1	0	0	1	0	0	0	1	acq	-6	2	2856	3903	
22261	Tue May 23 09:09:25 2017	4	6	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-17	1	2339	4138	
22261	Tue May 23 09:09:38 2017	4	7	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-35	1	1963	3162	
22261	Tue May 23 09:09:53 2017	4	8	24::12	2263.71		1	0	0	1	0	0	0	1	acq	-20	2	3371	4282	
22261	Tue May 23 09:11:45 2017	7	1	18::12	2263.71		0	1	1	0	0	1	0	0	acq	-37	1	4225	5384	
22261	Tue May 23 09:11:58 2017	7	2	24::12	2263.71		1	0	0	1	0	0	0	1	acq	-2	2	4932	6187	
22261	Tue May 23 09:12:10 2017	7	3	24::12	2263.71		1	0	0	1	0	0	0	1	acq	4	2	3807	4814	
22261	Tue May 23 09:12:24 2017	7	4	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-7	1	2559	3846	
22261	Tue May 23 09:12:38 2017	7	5	24::12	2263.71		1	0	0	1	0	0	0	1	acq	9	2	3331	4594	
22261	Tue May 23 09:12:52 2017	7	6	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-3	1	2397	3468	
22261	Tue May 23 09:13:07 2017	7	7	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-10	1	2440	3487	
22261	Tue May 23 09:13:22 2017	7	8	24::12	2263.71		1	0	0	1	0	0	0	1	acq	0	2	3696	5087	
22261	Tue May 23 09:15:04 2017	10	1	18::12	2263.71		1	0	0	1	0	0	0	1	acq	2	2	4217	5616	
22261	Tue May 23 09:15:16 2017	10	2	24::12	2263.71		1	0	0	1	0	0	0	1	acq	18	2	3987	6210	
22261	Tue May 23 09:15:30 2017	10	3	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-23	1	2419	4290	
22261	Tue May 23 09:15:44 2017	10	4	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-32	1	4197	5332	
22261	Tue May 23 09:15:57 2017	10	5	24::12	2263.71		1	0	0	1	0	0	0	1	acq	19	2	3075	4090	
22261	Tue May 23 09:16:12 2017	10	6	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-11	1	3785	6144	
22261	Tue May 23 09:16:27 2017	10	7	24::12	2263.71		0	1	1	0	0	1	0	0	acq	-11	1	2923	3874	
22261	Tue May 23 09:16:41 2017	10	8	24::12	2263.71		1	0	0	1	0	0	0	1	acq	3	2	3988	5299	
22261	Tue May 23 09:17:33 2017	13	1	18::12	2263.71		1	0	0	1	0	0	0	1	test	0	2	4945	6480	
22261	Tue May 23 09:17:47 2017	13	2	24::12	2263.71		1	0	0	1	0	0	0	1	test	9	2	2524	4738	
22261	Tue May 23 09:17:59 2017	13	3	24::12	2263.71		0	1	1	0	0	1	0	0	test	-12	1	2366	3613	
22261	Tue May 23 09:18:14 2017	13	4	24::12	2263.71		0	1	1	0	0	0	0	0	test	-9	1	2152	3239	
22261	Tue May 23 09:18:28 2017	13	5	24::12	2263.71		1	0	0	1	0	0	0	0	test	-34	2	4656	6335	
22261	Tue May 23 09:18:40 2017	13	6	24::12	2263.71		0	1	1	0	0	1	0	0	test	-3	1	2393	3296	
22261	Tue May 23 09:18:54 2017	13	7	24::12	2263.71		0	1	1	0	0	1	0	0	test	0	1	2438	3669	
22261	Tue May 23 09:19:07 2017	13	8	24::12	2263.71		1	0	0	1	0	0	0	0	test	-40	2	2993	4376	
22261	Tue May 23 09:19:20 2017	13	9	24::12	2263.71		0	1	1	0	0	1	0	0	test	1	1	2406	3765	
22261	Tue May 23 09:19:34 2017	13	10	24::12	2263.71		0	1	1	0	0	0	1	0	test	2	1	3460	4715	
22261	Tue May 23 09:19:47 2017	13	11	24::12	2263.71		1	0	0	1	0	0	0	1	test	13	1	2593	3623	
22261	Tue May 23 09:20:00 2017	13	12	24::12	2263.71		1	0	0	1	0	0	0	1	test	19	1	3804	5187	
22261	Tue May 23 09:20:12 2017	13	13	24::12	2263.71		0	1	1	0	0	1	0	0	test	-8	1	3817	5232	
22261	Tue May 23 09:20:24 2017	13	14	24::12	2263.71		0	1	1	0	0	0	1	0	test	1	1	3196	4651	
22261	Tue May 23 09:20:37 2017	13	15	24::12	2263.71		1	0	0	1	0	0	0	1	test	16	1	3265	5576	
22261	Tue May 23 09:20:52 2017	13	16	24::12	2263.71		0	1	1	0	0	1	0	0	test	-8	1	2653	3596	
22261	Tue May 23 09:21:06 2017	13	17	24::12	2263.71		1	0	0	1	0	0	0	1	test	3	2	2872	3878	
22261	Tue May 23 09:21:19 2017	13	18	24::12	2263.71		1	0	0	1	0	0	0	1	test	11	2	2840	3959	
22261	Tue May 23 09:21:32 2017	13	19	24::12	2263.71		0	1	1	0	0	0	1	0	test	8	1	2070	3109	
22261	Tue May 23 09:21:44 2017	13	20	24::12	2263.71		1	0	0	1	0	0	0	1	test	21	2	2206	3509	
22261	Tue May 23 09:21:59 2017	13	21	24::12	2263.71		0	1	1	0	0	0	1	0	test	1	2	2712	3855	
22261	Tue May 23 09:22:12 2017	13	22	24::12	2263.71		0	1	1	0	0	1	0	0	test	-4	1	2834	3921	
22261	Tue May 23 09:22:24 2017	13	23	24::12	2263.71		1	0	0	1	0	0	1	0	test	0	2	3791	5014	
22261	Tue May 23 09:22:38 2017	13	24	24::12	2263.71		1	0	0	1	0	0	1	0	test	5	1	3048	5055	
22261	Tue May 23 09:22:51 2017	13	25	24::12	2263.71		0	1	1	0	0	0	1	0	test	6	1	2212	3475	
22261	Tue May 23 09:23:05 2017	13	26	24::12	2263.71		1	0	0	1	0	0	0	1	test	26	1	2542	4261	
22261	Tue May 23 09:23:19 2017	13	27	24::12	2263.71		1	0	0	1	0	0	0	1	test	21	2	2612	3587	
22261	Tue May 23 09:23:32 2017	13	28	24::12	2263.71		0	1	1	0	0	1	0	0	test	-23	1	2718	4709	
22261	Tue May 23 09:23:47 2017	13	29	24::12	2263.71		1	0	0	1	0	0	1	0	test	11	2	3253	4140	
22261	Tue May 23 09:24:00 2017	13	30	24::12	2263.71		1	0	0	1	0	0	1	0	test	3	2	2888	3959	
22261	Tue May 23 09:24:15 2017	13	31	24::12	2263.71		0	1	1	0	0	0	0	0	test	-40	1	3149	4228	
22261	Tue May 23 09:24:29 2017	13	32	24::12	2263.71		1	0	0	1	0	0	1	0	test	3	2	4323	5162	
22261	Tue May 23 09:24:43 2017	13	33	24::12	2263.71		0	1	1	0	0	1	0	0	test	-9	1	3318	4765	
22261	Tue May 23 09:24:57 2017	13	34	24::12	2263.71		0	1	1	0	0	0	0	0	test	-40	1	2675	4226	
22261	Tue May 23 09:25:10 2017	13	35	24::12	2263.71		1	0	0	1	0	0	0	0	test	-35	2	2362	3457	
22261	Tue May 23 09:25:25 2017	13	36	24::12	2263.71		0	1	1	0	0	1	0	0	test	-15	1	2521	3384	
22261	Tue May 23 09:26:36 2017	16	1	18::12	2263.71		0	1	1	0	0	1	0	0	test	-6	1	4017	5288	
22261	Tue May 23 09:26:49 2017	16	2	24::12	2263.71		1	0	0	1	0	0	1	0	test	9	2	3354	4689	
22261	Tue May 23 09:27:03 2017	16	3	24::12	2263.71		0	1	1	0	0	1	0	0	test	-3	1	2795	5194	
22261	Tue May 23 09:27:18 2017	16	4	24::12	2263.71		1	0	0	1	0	0	1	0	test	13	2	3483	4386	
22261	Tue May 23 09:27:32 2017	16	5	24::12	2263.71		0	1	1	0	0	0	1	0	test	2	2	2751	3838	
22261	Tue May 23 09:27:45 2017	16	6	24::12	2263.71		0	1	1	0	0	0	0	0	test	-37	1	1969	2911	
22261	Tue May 23 09:27:59 2017	16	7	24::12	2263.71		1	0	0	1	0	0	0	1	test	19	1	2938	4025	
22261	Tue May 23 09:28:13 2017	16	8	24::12	2263.71		0	1	1	0	0	1	0	0	test	-17	1	2086	3389	
22261	Tue May 23 09:28:26 2017	16	9	24::12	2263.71		0	1	1	0	0	0	0	0	test	-46	1	2529	3656	
22261	Tue May 23 09:28:39 2017	16	10	24::12	2263.71		1	0	0	1	0	0	0	1	test	28	2	2985	4176	
22261	Tue May 23 09:28:54 2017	16	11	24::12	2263.71		1	0	0	1	0	0	0	1	test	27	2	2723	3882	
22261	Tue May 23 09:29:08 2017	16	12	24::12	2263.71		0	1	1	0	0	0	1	0	test	-33	2	2370	5473	
