version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	is_CSplus	is_CSmin	do_tactor1	do_tactor2	do_tactor3	do_pulse1	do_pulse3	do_pulse5	phase	rating	button	rating_time	button_time	
22261	Tue Nov 21 05:11:34 2017	2	1	7::4	3544.43		0	1	1	0	0	0	0	0	baseline	-17	1	3055	4518	
22261	Tue Nov 21 05:11:49 2017	2	2	6::3	3544.43		0	1	1	0	0	0	0	0	baseline	-20	1	3978	5241	
22261	Tue Nov 21 05:12:02 2017	2	3	6::3	3544.43		1	0	0	1	0	0	0	0	baseline	-15	2	2922	4489	
22261	Tue Nov 21 05:12:16 2017	2	4	6::3	3544.43		1	0	0	1	0	0	0	0	baseline	-9	2	3464	4599	
22261	Tue Nov 21 05:12:29 2017	2	5	6::3	3544.43		0	1	1	0	0	0	0	0	baseline	-7	1	2898	4089	
22261	Tue Nov 21 05:12:41 2017	2	6	6::3	3544.43		0	1	1	0	0	0	0	0	baseline	-5	1	3251	4554	
22261	Tue Nov 21 05:12:55 2017	2	7	6::3	3544.43		1	0	0	1	0	0	0	0	baseline	-6	2	2709	3596	
22261	Tue Nov 21 05:13:09 2017	2	8	6::3	3544.43		1	0	0	1	0	0	0	0	baseline	-13	2	2253	3300	
22261	Tue Nov 21 05:13:23 2017	2	9	6::3	3544.43		0	1	1	0	0	0	0	0	baseline	-21	1	2414	3437	
22261	Tue Nov 21 05:13:37 2017	2	10	6::3	3544.43		1	0	0	1	0	0	0	0	baseline	-9	2	2891	4394	
22261	Tue Nov 21 05:14:02 2017	4	1	6::3	3544.43		1	0	0	1	0	0	0	1	acq	-1	2	5480	7319	
22261	Tue Nov 21 05:14:15 2017	4	2	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-2	1	4221	5243	
22261	Tue Nov 21 05:14:28 2017	4	3	6::3	3544.43		1	0	0	1	0	0	0	1	acq	3	1	3216	4439	
22261	Tue Nov 21 05:14:40 2017	4	4	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-5	1	2795	3994	
22261	Tue Nov 21 05:14:55 2017	4	5	6::3	3544.43		1	0	0	1	0	0	0	1	acq	5	2	2484	4547	
22261	Tue Nov 21 05:15:09 2017	4	6	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-1	1	2373	3572	
22261	Tue Nov 21 05:15:21 2017	4	7	6::3	3544.43		1	0	0	1	0	0	0	1	acq	1	1	2425	4080	
22261	Tue Nov 21 05:15:35 2017	4	8	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-31	1	2124	4971	
22261	Tue Nov 21 05:17:19 2017	7	1	6::3	3544.43		1	0	0	1	0	0	0	1	acq	-5	1	5032	6815	
22261	Tue Nov 21 05:17:32 2017	7	2	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-2	1	2935	3902	
22261	Tue Nov 21 05:17:44 2017	7	3	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-14	1	2898	3745	
22261	Tue Nov 21 05:17:57 2017	7	4	6::3	3544.43		1	0	0	1	0	0	0	1	acq	-2	2	3446	4605	
22261	Tue Nov 21 05:18:12 2017	7	5	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-5	1	3003	4058	
22261	Tue Nov 21 05:18:26 2017	7	6	6::3	3544.43		1	0	0	1	0	0	0	1	acq	-5	2	3396	4307	
22261	Tue Nov 21 05:18:40 2017	7	7	6::3	3544.43		1	0	0	1	0	0	0	1	acq	5	1	4238	6717	
22261	Tue Nov 21 05:18:53 2017	7	8	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-7	2	3496	4647	
22261	Tue Nov 21 05:20:31 2017	10	1	6::3	3544.43		1	0	0	1	0	0	0	1	acq	-10	2	5648	8079	
22261	Tue Nov 21 05:20:44 2017	10	2	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-26	1	3509	4388	
22261	Tue Nov 21 05:20:57 2017	10	3	6::3	3544.43		1	0	0	1	0	0	0	1	acq	-3	2	2926	3829	
22261	Tue Nov 21 05:21:11 2017	10	4	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-19	1	2214	3117	
22261	Tue Nov 21 05:21:26 2017	10	5	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-7	1	2881	3896	
22261	Tue Nov 21 05:21:40 2017	10	6	6::3	3544.43		1	0	0	1	0	0	0	1	acq	-1	2	4029	6020	
22261	Tue Nov 21 05:21:54 2017	10	7	6::3	3544.43		1	0	0	1	0	0	0	1	acq	0	2	3107	4202	
22261	Tue Nov 21 05:22:06 2017	10	8	6::3	3544.43		0	1	1	0	0	1	0	0	acq	-17	1	2828	3970	
22261	Tue Nov 21 05:25:14 2017	13	1	6::3	3544.43		1	0	0	1	0	0	0	0	test	-25	2	4184	5367	
22261	Tue Nov 21 05:25:26 2017	13	2	6::3	3544.43		1	0	0	1	0	0	1	0	test	3	1	2540	4394	
22261	Tue Nov 21 05:25:40 2017	13	3	6::3	3544.43		0	1	1	0	0	0	1	0	test	5	1	2872	3887	
22261	Tue Nov 21 05:25:54 2017	13	4	6::3	3544.43		1	0	0	1	0	0	0	1	test	4	2	4625	5464	
22261	Tue Nov 21 05:26:08 2017	13	5	6::3	3544.43		1	0	0	1	0	0	0	1	test	10	2	4006	5021	
22261	Tue Nov 21 05:26:22 2017	13	6	6::3	3544.43		0	1	1	0	0	1	0	0	test	-4	2	2715	3562	
22261	Tue Nov 21 05:26:35 2017	13	7	6::3	3544.43		0	1	1	0	0	1	0	0	test	-9	1	5581	7220	
22261	Tue Nov 21 05:26:48 2017	13	8	6::3	3544.43		1	0	0	1	0	0	0	1	test	8	1	4805	6044	
22261	Tue Nov 21 05:27:02 2017	13	9	6::3	3544.43		0	1	1	0	0	1	0	0	test	-2	1	2973	3820	
22261	Tue Nov 21 05:27:14 2017	13	10	6::3	3544.43		1	0	0	1	0	0	0	1	test	8	2	2974	3781	
