version	timestamp	block number	trial number	lost msec	free VRAM	trial contents	is_CSplus	is_CSmin	do_tactor1	do_tactor2	do_tactor3	do_pulse1	do_pulse3	do_pulse5	phase	rating	button	rating_time	button_time	
22261	Tue Oct 31 02:14:14 2017	2	1	6::3	3544.43		0	1	0	1	0	0	0	0	baseline	-29	2	3775	5478	
22261	Tue Oct 31 02:14:29 2017	2	2	6::3	3544.43		1	0	1	0	0	0	0	0	baseline	-26	1	3364	4378	
22261	Tue Oct 31 02:14:44 2017	2	3	6::3	3544.43		0	1	0	1	0	0	0	0	baseline	-42	2	2539	5666	
22261	Tue Oct 31 02:14:57 2017	2	4	6::3	3544.43		1	0	1	0	0	0	0	0	baseline	-22	1	3111	4494	
22261	Tue Oct 31 02:15:10 2017	2	5	6::3	3544.43		0	1	0	1	0	0	0	0	baseline	-40	2	2200	3551	
22261	Tue Oct 31 02:15:25 2017	2	6	6::3	3544.43		0	1	0	1	0	0	0	0	baseline	-47	2	2115	3466	
22261	Tue Oct 31 02:15:38 2017	2	7	6::3	3544.43		1	0	1	0	0	0	0	0	baseline	-33	1	2106	3441	
22261	Tue Oct 31 02:15:51 2017	2	8	6::3	3544.43		0	1	0	1	0	0	0	0	baseline	-37	2	2341	3420	
22261	Tue Oct 31 02:16:06 2017	2	9	6::3	3544.43		1	0	1	0	0	0	0	0	baseline	-19	1	2024	4375	
22261	Tue Oct 31 02:16:20 2017	2	10	6::3	3544.43		1	0	1	0	0	0	0	0	baseline	-14	1	2788	4683	
22261	Tue Oct 31 02:16:47 2017	4	1	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-11	2	2920	4047	
22261	Tue Oct 31 02:16:59 2017	4	2	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-41	2	3063	5374	
22261	Tue Oct 31 02:17:13 2017	4	3	9::3	3544.43		1	0	1	0	0	0	0	1	acq	2	1	3677	5644	
22261	Tue Oct 31 02:17:28 2017	4	4	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-42	2	2760	4095	
22261	Tue Oct 31 02:17:42 2017	4	5	6::3	3544.43		1	0	1	0	0	0	0	1	acq	10	1	3546	5017	
22261	Tue Oct 31 02:17:55 2017	4	6	6::3	3544.43		1	0	1	0	0	0	0	1	acq	13	1	3527	4678	
22261	Tue Oct 31 02:18:09 2017	4	7	9::3	3544.43		0	1	0	1	0	1	0	0	acq	-42	2	2513	3616	
22261	Tue Oct 31 02:18:23 2017	4	8	6::3	3544.43		1	0	1	0	0	0	0	1	acq	8	1	3332	4659	
22261	Tue Oct 31 02:19:49 2017	7	1	6::3	3544.43		1	0	1	0	0	0	0	1	acq	-3	1	5872	9103	
22261	Tue Oct 31 02:20:02 2017	7	2	6::3	3544.43		1	0	1	0	0	0	0	1	acq	12	1	3549	4748	
22261	Tue Oct 31 02:20:16 2017	7	3	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-30	2	2641	3632	
22261	Tue Oct 31 02:20:29 2017	7	4	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-41	2	2133	3052	
22261	Tue Oct 31 02:20:42 2017	7	5	6::3	3544.43		1	0	1	0	0	0	0	1	acq	16	1	2815	4174	
22261	Tue Oct 31 02:20:55 2017	7	6	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-37	2	2342	3445	
22261	Tue Oct 31 02:21:10 2017	7	7	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-41	2	2070	2965	
22261	Tue Oct 31 02:21:24 2017	7	8	6::3	3544.43		1	0	1	0	0	0	0	1	acq	8	1	3060	4339	
22261	Tue Oct 31 02:22:47 2017	10	1	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-39	2	1648	2887	
22261	Tue Oct 31 02:22:59 2017	10	2	6::3	3544.43		1	0	1	0	0	0	0	1	acq	17	1	1798	2773	
22261	Tue Oct 31 02:23:13 2017	10	3	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-31	2	2512	4311	
22261	Tue Oct 31 02:23:28 2017	10	4	6::3	3544.43		1	0	1	0	0	0	0	1	acq	26	1	1964	3019	
22261	Tue Oct 31 02:23:41 2017	10	5	6::3	3544.43		1	0	1	0	0	0	0	1	acq	19	1	2523	4298	
22261	Tue Oct 31 02:23:56 2017	10	6	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-45	2	2287	3326	
22261	Tue Oct 31 02:24:11 2017	10	7	6::3	3544.43		0	1	0	1	0	1	0	0	acq	-46	2	2766	3893	
22261	Tue Oct 31 02:24:24 2017	10	8	6::3	3544.43		1	0	1	0	0	0	0	1	acq	8	1	5569	6776	
22261	Tue Oct 31 02:25:50 2017	13	1	4::2	3544.43		0	1	0	1	0	1	0	0	test	-41	2	2293	4132	
22261	Tue Oct 31 02:26:05 2017	13	2	6::3	3544.43		0	1	0	1	0	0	1	0	test	6	1	3800	4831	
22261	Tue Oct 31 02:26:18 2017	13	3	6::3	3544.43		1	0	1	0	0	0	0	0	test	-14	1	3817	5392	
22261	Tue Oct 31 02:26:31 2017	13	4	6::3	3544.43		0	1	0	1	0	1	0	0	test	-35	2	2564	3995	
22261	Tue Oct 31 02:26:45 2017	13	5	6::3	3544.43		0	1	0	1	0	1	0	0	test	-7	2	3983	5278	
22261	Tue Oct 31 02:27:00 2017	13	6	6::3	3544.43		1	0	1	0	0	0	1	0	test	15	1	2146	3041	
22261	Tue Oct 31 02:27:13 2017	13	7	6::3	3544.43		0	1	0	1	0	0	0	0	test	-41	2	1830	2837	
22261	Tue Oct 31 02:27:27 2017	13	8	6::3	3544.43		0	1	0	1	0	1	0	0	test	-44	2	2940	4467	
22261	Tue Oct 31 02:27:41 2017	13	9	6::3	3544.43		1	0	1	0	0	0	0	1	test	16	1	1879	2742	
22261	Tue Oct 31 02:27:53 2017	13	10	6::3	3544.43		1	0	1	0	0	0	0	1	test	20	1	2512	3559	
22261	Tue Oct 31 02:28:07 2017	13	11	6::3	3544.43		0	1	0	1	0	0	1	0	test	9	1	3183	4590	
